REGION_CORTO;COD_COMUNA_FINAL;FECHA_INMUNIZACION;SUM_of_SUM_of_1aDOSIS;SUM_of_SUM_of_2aDOSIS;SUM_of_SUM_of_ÚnicaDOSIS;SUM_of_Refuerzo_DOSIS;SUM_of_4_Dosis
Metropolitana  Santiago;13403;27/10/2021;74;150;;;
Metropolitana  Santiago;13404;27/10/2021;83;780;;2;
Metropolitana  Santiago;13501;27/10/2021;387;530;;2;
Metropolitana  Santiago;13502;27/10/2021;13;54;;;
Metropolitana  Santiago;13503;27/10/2021;40;342;;;
Metropolitana  Santiago;13504;27/10/2021;10;58;;;
Metropolitana  Santiago;13505;27/10/2021;23;17;;;
Metropolitana  Santiago;13601;27/10/2021;131;157;;6;
Metropolitana  Santiago;13602;27/10/2021;49;265;;1;
Metropolitana  Santiago;13603;27/10/2021;39;383;;;
Metropolitana  Santiago;13604;27/10/2021;86;557;;;
Metropolitana  Santiago;13605;27/10/2021;98;512;;2;
" Los Ríos";14101;27/10/2021;223;467;;8;
" Los Ríos";14102;27/10/2021;8;3;;;
" Los Ríos";14103;27/10/2021;46;26;;;
" Los Ríos";14104;27/10/2021;12;55;;;
" Los Ríos";14105;27/10/2021;13;27;;2;
" Los Ríos";14106;27/10/2021;23;171;;;
" Los Ríos";14107;27/10/2021;12;33;;;
" Los Ríos";14108;27/10/2021;26;85;;;
" Los Ríos";14201;27/10/2021;21;252;;1;
" Los Ríos";14202;27/10/2021;18;87;;;
" Los Ríos";14203;27/10/2021;30;43;;;
" Los Ríos";14204;27/10/2021;15;55;;3;
" Arica y Parinacota";15101;27/10/2021;330;875;;1;
" Arica y Parinacota";15201;27/10/2021;4;2;;;
" Arica y Parinacota";15202;27/10/2021;1;;;;
" Ñuble";16101;27/10/2021;194;867;;6;
" Ñuble";16102;27/10/2021;49;102;;2;
" Ñuble";16103;27/10/2021;60;163;;;
" Ñuble";16104;27/10/2021;11;75;;1;
" Ñuble";16105;27/10/2021;3;20;;;
" Ñuble";16106;27/10/2021;11;15;;;
" Ñuble";16107;27/10/2021;16;158;;;
" Ñuble";16108;27/10/2021;6;106;;1;
" Ñuble";16109;27/10/2021;13;98;;;
" Ñuble";16201;27/10/2021;4;182;;;
" Ñuble";16202;27/10/2021;9;84;;;
" Ñuble";16203;27/10/2021;11;84;;;
" Ñuble";16204;27/10/2021;4;53;;;
" Ñuble";16205;27/10/2021;4;5;;;
" Ñuble";16206;27/10/2021;3;29;;;
" Ñuble";16207;27/10/2021;10;27;;;
" Ñuble";16301;27/10/2021;39;364;;;
" Ñuble";16302;27/10/2021;50;131;;;
" Ñuble";16303;27/10/2021;9;78;;;
" Ñuble";16304;27/10/2021;20;80;;;
" Ñuble";16305;27/10/2021;11;52;;1;
" Tarapacá";1101;28/10/2021;224;819;;6;
" Tarapacá";1107;28/10/2021;261;430;;4;
" Tarapacá";1401;28/10/2021;10;40;;;
" Tarapacá";1402;28/10/2021;5;2;;;
" Tarapacá";1404;28/10/2021;2;3;;;
" Tarapacá";1405;28/10/2021;4;18;;;
" Antofagasta";2101;28/10/2021;380;2208;;13;
" Antofagasta";2102;28/10/2021;28;50;;;
" Antofagasta";2103;28/10/2021;1;14;;;
" Antofagasta";2104;28/10/2021;10;68;;;
" Antofagasta";2201;28/10/2021;151;1398;;8;
" Antofagasta";2203;28/10/2021;53;21;;1;
" Antofagasta";2301;28/10/2021;28;175;;;
" Antofagasta";2302;28/10/2021;6;33;;1;
" Atacama";3101;28/10/2021;139;728;;10;
" Atacama";3102;28/10/2021;27;91;;;
" Atacama";3103;28/10/2021;8;64;;;
" Atacama";3201;28/10/2021;22;116;;;
" Atacama";3202;28/10/2021;9;43;;1;
" Atacama";3301;28/10/2021;54;324;;;
" Atacama";3302;28/10/2021;3;10;;;
" Atacama";3303;28/10/2021;8;37;;;
" Atacama";3304;28/10/2021;18;71;;1;
" Coquimbo";4101;28/10/2021;426;1127;;12;
" Coquimbo";4102;28/10/2021;315;808;;4;
" Coquimbo";4103;28/10/2021;4;65;;;
" Coquimbo";4104;28/10/2021;4;8;;;
" Coquimbo";4105;28/10/2021;4;9;;;
" Coquimbo";4106;28/10/2021;16;120;;;
" Coquimbo";4201;28/10/2021;41;297;;1;
" Coquimbo";4202;28/10/2021;14;122;;;
" Coquimbo";4203;28/10/2021;31;91;;;
" Coquimbo";4204;28/10/2021;18;153;;1;
" Coquimbo";4301;28/10/2021;154;482;;5;
" Coquimbo";4302;28/10/2021;7;50;;;
" Coquimbo";4303;28/10/2021;64;91;;;
" Coquimbo";4304;28/10/2021;14;62;;;
" Coquimbo";4305;28/10/2021;4;41;;;
" Valparaíso";5101;28/10/2021;280;1163;;4;
" Valparaíso";5102;28/10/2021;1;71;;1;
" Valparaíso";5103;28/10/2021;35;260;;;
" Valparaíso";5104;28/10/2021;4;2;;;
" Valparaíso";5105;28/10/2021;5;35;;;
" Valparaíso";5107;28/10/2021;51;66;;;
" Valparaíso";5109;28/10/2021;1083;597;;6;
" Valparaíso";5201;28/10/2021;5;7;;;
" Valparaíso";5301;28/10/2021;29;427;;4;
" Valparaíso";5302;28/10/2021;22;146;;;
" Valparaíso";5303;28/10/2021;13;58;;;
" Valparaíso";5304;28/10/2021;13;216;;;
" Valparaíso";5401;28/10/2021;13;257;;;
" Valparaíso";5402;28/10/2021;18;136;;;
" Valparaíso";5403;28/10/2021;11;67;;;
" Valparaíso";5404;28/10/2021;6;27;;;
" Valparaíso";5405;28/10/2021;9;14;;;
" Valparaíso";5501;28/10/2021;150;357;;2;
" Valparaíso";5502;28/10/2021;46;297;;2;
" Valparaíso";5503;28/10/2021;18;137;;;
" Valparaíso";5504;28/10/2021;18;77;;;
" Valparaíso";5506;28/10/2021;19;163;;;
" Valparaíso";5601;28/10/2021;241;699;;3;
" Valparaíso";5602;28/10/2021;19;95;;;
" Valparaíso";5603;28/10/2021;19;65;;;
" Valparaíso";5604;28/10/2021;27;62;;2;
" Valparaíso";5605;28/10/2021;18;97;;;
" Valparaíso";5606;28/10/2021;4;20;;1;
" Valparaíso";5701;28/10/2021;89;259;;5;
" Valparaíso";5702;28/10/2021;9;87;;;
" Valparaíso";5703;28/10/2021;17;287;;;
" Valparaíso";5704;28/10/2021;2;61;;;
" Valparaíso";5705;28/10/2021;4;51;;;
" Valparaíso";5706;28/10/2021;17;83;;;
" Valparaíso";5801;28/10/2021;541;498;;4;
" Valparaíso";5802;28/10/2021;51;424;;;
" Valparaíso";5803;28/10/2021;3;94;;;
" Valparaíso";5804;28/10/2021;109;539;;2;
Libertador B. O'Higgins;6101;28/10/2021;246;1761;;10;
Libertador B. O'Higgins;6102;28/10/2021;25;123;;;
Libertador B. O'Higgins;6103;28/10/2021;5;88;;;
Libertador B. O'Higgins;6104;28/10/2021;6;124;;2;
Libertador B. O'Higgins;6105;28/10/2021;24;394;;1;
Libertador B. O'Higgins;6106;28/10/2021;22;186;;1;
Libertador B. O'Higgins;6107;28/10/2021;25;191;;1;
Libertador B. O'Higgins;6108;28/10/2021;35;226;;2;
Libertador B. O'Higgins;6109;28/10/2021;30;118;;;
Libertador B. O'Higgins;6110;28/10/2021;22;253;;2;
Libertador B. O'Higgins;6111;28/10/2021;6;89;;;
Libertador B. O'Higgins;6112;28/10/2021;9;120;;;
Libertador B. O'Higgins;6113;28/10/2021;38;72;;;
Libertador B. O'Higgins;6114;28/10/2021;16;145;;;
Libertador B. O'Higgins;6115;28/10/2021;25;425;;3;
Libertador B. O'Higgins;6116;28/10/2021;15;262;;1;
Libertador B. O'Higgins;6117;28/10/2021;43;324;;1;
Libertador B. O'Higgins;6201;28/10/2021;42;88;;;
Libertador B. O'Higgins;6202;28/10/2021;4;17;;;
Libertador B. O'Higgins;6203;28/10/2021;7;36;;1;
Libertador B. O'Higgins;6204;28/10/2021;8;35;;;
Libertador B. O'Higgins;6205;28/10/2021;46;31;;;
Libertador B. O'Higgins;6206;28/10/2021;3;3;;;
Libertador B. O'Higgins;6301;28/10/2021;248;430;;2;
Libertador B. O'Higgins;6302;28/10/2021;14;248;;;
Libertador B. O'Higgins;6303;28/10/2021;51;292;;;
Libertador B. O'Higgins;6304;28/10/2021;1;22;;1;
Libertador B. O'Higgins;6305;28/10/2021;8;73;;;
Libertador B. O'Higgins;6306;28/10/2021;3;159;;;
Libertador B. O'Higgins;6307;28/10/2021;10;77;;;
Libertador B. O'Higgins;6308;28/10/2021;9;18;;;
Libertador B. O'Higgins;6309;28/10/2021;2;27;;;
Libertador B. O'Higgins;6310;28/10/2021;50;323;;;
Maule;7101;28/10/2021;262;1237;;10;
Maule;7102;28/10/2021;29;367;;2;
Maule;7103;28/10/2021;11;200;;;
Maule;7104;28/10/2021;4;21;;;
Maule;7105;28/10/2021;55;142;;;
Maule;7106;28/10/2021;3;17;;;
Maule;7107;28/10/2021;1;88;;;
Maule;7108;28/10/2021;15;44;;;
Maule;7109;28/10/2021;40;358;;;
Maule;7110;28/10/2021;3;14;;;
Maule;7201;28/10/2021;17;242;;;
Maule;7202;28/10/2021;9;5;;;
Maule;7203;28/10/2021;;62;;;
Maule;7301;28/10/2021;86;977;;5;
Maule;7302;28/10/2021;8;171;;;
Maule;7303;28/10/2021;10;26;;;
Maule;7304;28/10/2021;39;341;;;
Maule;7305;28/10/2021;11;91;;;
Maule;7306;28/10/2021;8;204;;;
Maule;7307;28/10/2021;15;238;;;
Maule;7308;28/10/2021;24;352;;;
Maule;7309;28/10/2021;3;11;;;
Maule;7401;28/10/2021;67;566;;1;
Maule;7402;28/10/2021;19;202;;;
Maule;7403;28/10/2021;44;259;;;
Maule;7404;28/10/2021;40;374;;1;
Maule;7405;28/10/2021;13;142;;;
Maule;7406;28/10/2021;22;308;;;
Maule;7407;28/10/2021;28;106;;;
Maule;7408;28/10/2021;13;67;;;
Bíobío;8101;28/10/2021;209;1251;;10;
Bíobío;8102;28/10/2021;119;418;;3;
Bíobío;8103;28/10/2021;176;406;;1;
Bíobío;8104;28/10/2021;7;68;;;
Bíobío;8105;28/10/2021;26;74;;;
Bíobío;8106;28/10/2021;38;295;;;
Bíobío;8107;28/10/2021;52;277;;;
Bíobío;8108;28/10/2021;112;769;;8;
Bíobío;8109;28/10/2021;15;43;;;
Bíobío;8110;28/10/2021;94;587;;6;
Bíobío;8111;28/10/2021;44;393;;3;
Bíobío;8112;28/10/2021;91;522;;3;
Bíobío;8201;28/10/2021;28;190;;2;
Bíobío;8202;28/10/2021;31;228;;;
Bíobío;8203;28/10/2021;76;187;;1;
Bíobío;8204;28/10/2021;4;10;;;
Bíobío;8205;28/10/2021;29;90;;;
Bíobío;8206;28/10/2021;37;161;;;
Bíobío;8207;28/10/2021;13;17;;;
Bíobío;8301;28/10/2021;253;1260;;8;
Bíobío;8302;28/10/2021;6;10;;;
Bíobío;8303;28/10/2021;27;130;;;
Bíobío;8304;28/10/2021;31;186;;1;
Bíobío;8305;28/10/2021;34;186;;;
Bíobío;8306;28/10/2021;31;144;;1;
Bíobío;8307;28/10/2021;8;77;;;
Bíobío;8308;28/10/2021;4;59;;;
Bíobío;8309;28/10/2021;15;57;;;
Bíobío;8310;28/10/2021;4;21;;;
Bíobío;8311;28/10/2021;17;111;;1;
Bíobío;8312;28/10/2021;6;85;;;
Bíobío;8313;28/10/2021;21;79;;;
Bíobío;8314;28/10/2021;4;9;;;
" La Araucanía";9101;28/10/2021;327;1377;;9;
" La Araucanía";9102;28/10/2021;21;186;;;
" La Araucanía";9103;28/10/2021;11;104;;;
" La Araucanía";9104;28/10/2021;9;73;;;
" La Araucanía";9105;28/10/2021;20;120;;;
" La Araucanía";9106;28/10/2021;20;107;;;
" La Araucanía";9107;28/10/2021;18;93;;;
" La Araucanía";9108;28/10/2021;71;129;;;
" La Araucanía";9109;28/10/2021;65;52;;;
" La Araucanía";9110;28/10/2021;8;12;;;
" La Araucanía";9111;28/10/2021;46;248;;1;
" La Araucanía";9112;28/10/2021;150;358;;1;
" La Araucanía";9113;28/10/2021;9;32;;;
" La Araucanía";9114;28/10/2021;24;39;;;
" La Araucanía";9115;28/10/2021;59;173;;;
" La Araucanía";9116;28/10/2021;29;43;;;
" La Araucanía";9117;28/10/2021;55;50;;;
" La Araucanía";9118;28/10/2021;16;41;;1;
" La Araucanía";9119;28/10/2021;51;261;;;
" La Araucanía";9120;28/10/2021;48;197;;;
" La Araucanía";9121;28/10/2021;14;17;;;
" La Araucanía";9201;28/10/2021;35;413;;3;
" La Araucanía";9202;28/10/2021;31;151;;;
" La Araucanía";9203;28/10/2021;48;92;;;
" La Araucanía";9204;28/10/2021;16;86;;;
" La Araucanía";9205;28/10/2021;8;111;;;
" La Araucanía";9206;28/10/2021;3;10;;;
" La Araucanía";9207;28/10/2021;3;42;;;
" La Araucanía";9208;28/10/2021;32;38;;;
" La Araucanía";9209;28/10/2021;17;106;;;
" La Araucanía";9210;28/10/2021;19;101;;;
" La Araucanía";9211;28/10/2021;24;129;;3;
" Los Lagos";10101;28/10/2021;187;1434;;10;
" Los Lagos";10102;28/10/2021;36;130;;;
" Los Lagos";10103;28/10/2021;2;;;;
" Los Lagos";10104;28/10/2021;6;24;;;
" Los Lagos";10105;28/10/2021;19;110;;;
" Los Lagos";10106;28/10/2021;13;68;;;
" Los Lagos";10107;28/10/2021;9;32;;6;
" Los Lagos";10108;28/10/2021;4;49;;1;
" Los Lagos";10109;28/10/2021;84;138;;3;
" Los Lagos";10201;28/10/2021;32;205;;1;
" Los Lagos";10202;28/10/2021;37;212;;1;
" Los Lagos";10203;28/10/2021;8;42;;1;
" Los Lagos";10204;28/10/2021;1;8;;;
" Los Lagos";10205;28/10/2021;9;59;;1;
" Los Lagos";10206;28/10/2021;2;4;;;
" Los Lagos";10207;28/10/2021;6;9;;;
" Los Lagos";10208;28/10/2021;40;110;;1;
" Los Lagos";10209;28/10/2021;21;40;;;
" Los Lagos";10210;28/10/2021;5;10;;;
" Los Lagos";10301;28/10/2021;184;509;;5;
" Los Lagos";10302;28/10/2021;55;23;;;
" Los Lagos";10303;28/10/2021;13;79;;;
" Los Lagos";10304;28/10/2021;14;70;;;
" Los Lagos";10305;28/10/2021;8;34;;;
" Los Lagos";10306;28/10/2021;10;74;;;
" Los Lagos";10307;28/10/2021;14;39;;;
" Los Lagos";10401;28/10/2021;2;10;;;
" Los Lagos";10402;28/10/2021;9;12;;;
" Aisén Gral. C. Ibáñez Campo";11101;28/10/2021;120;185;;5;
" Aisén Gral. C. Ibáñez Campo";11201;28/10/2021;1;6;;;
" Aisén Gral. C. Ibáñez Campo";11202;28/10/2021;1;16;;;
" Aisén Gral. C. Ibáñez Campo";11203;28/10/2021;3;23;;;
" Aisén Gral. C. Ibáñez Campo";11301;28/10/2021;7;37;;;
" Aisén Gral. C. Ibáñez Campo";11401;28/10/2021;8;48;;;
" Aisén Gral. C. Ibáñez Campo";11402;28/10/2021;3;18;;;
" Magallanes y  La Antártica Chilena";12101;28/10/2021;85;954;;4;
" Magallanes y  La Antártica Chilena";12102;28/10/2021;;14;;;
" Magallanes y  La Antártica Chilena";12104;28/10/2021;;9;;;
" Magallanes y  La Antártica Chilena";12201;28/10/2021;;5;;;
" Magallanes y  La Antártica Chilena";12301;28/10/2021;7;;;;
" Magallanes y  La Antártica Chilena";12401;28/10/2021;19;130;;;
Metropolitana  Santiago;13101;28/10/2021;767;461;;2;
Metropolitana  Santiago;13102;28/10/2021;61;270;;1;
Metropolitana  Santiago;13103;28/10/2021;224;488;;1;
Metropolitana  Santiago;13104;28/10/2021;120;1104;;4;
Metropolitana  Santiago;13105;28/10/2021;187;1025;;3;
Metropolitana  Santiago;13106;28/10/2021;106;745;;2;
Metropolitana  Santiago;13107;28/10/2021;69;333;;3;
Metropolitana  Santiago;13108;28/10/2021;200;336;;1;
Metropolitana  Santiago;13109;28/10/2021;59;507;;3;
Metropolitana  Santiago;13110;28/10/2021;371;3479;;8;
Metropolitana  Santiago;13111;28/10/2021;95;996;;1;
Metropolitana  Santiago;13112;28/10/2021;223;745;;1;
Metropolitana  Santiago;13113;28/10/2021;105;347;;5;
Metropolitana  Santiago;13114;28/10/2021;373;1310;;9;
Metropolitana  Santiago;13115;28/10/2021;89;599;;7;
Metropolitana  Santiago;13116;28/10/2021;125;412;;2;
Metropolitana  Santiago;13117;28/10/2021;119;713;;5;
Metropolitana  Santiago;13118;28/10/2021;136;562;;6;
Metropolitana  Santiago;13119;28/10/2021;906;1809;;14;
Metropolitana  Santiago;13120;28/10/2021;162;2025;;7;
Metropolitana  Santiago;13121;28/10/2021;56;458;;1;
Metropolitana  Santiago;13122;28/10/2021;140;1593;;1;
Metropolitana  Santiago;13123;28/10/2021;106;821;;6;
Metropolitana  Santiago;13124;28/10/2021;245;1145;;7;
Metropolitana  Santiago;13125;28/10/2021;385;829;;2;
Metropolitana  Santiago;13126;28/10/2021;91;401;;3;
Metropolitana  Santiago;13127;28/10/2021;516;418;;1;
Metropolitana  Santiago;13128;28/10/2021;131;977;;2;
Metropolitana  Santiago;13129;28/10/2021;68;533;;2;
Metropolitana  Santiago;13130;28/10/2021;123;374;;1;
Metropolitana  Santiago;13131;28/10/2021;100;309;;1;
Metropolitana  Santiago;13132;28/10/2021;222;148;;2;
Metropolitana  Santiago;13201;28/10/2021;356;1627;;11;
Metropolitana  Santiago;13202;28/10/2021;27;81;;;
Metropolitana  Santiago;13203;28/10/2021;41;181;;;
Metropolitana  Santiago;13301;28/10/2021;382;196;;3;
Metropolitana  Santiago;13302;28/10/2021;271;355;;;
Metropolitana  Santiago;13303;28/10/2021;27;104;;;
Metropolitana  Santiago;13401;28/10/2021;420;1677;;7;
Metropolitana  Santiago;13402;28/10/2021;82;365;;3;
Metropolitana  Santiago;13403;28/10/2021;70;122;;;
Metropolitana  Santiago;13404;28/10/2021;62;746;;2;
Metropolitana  Santiago;13501;28/10/2021;122;615;;3;
Metropolitana  Santiago;13502;28/10/2021;6;18;;;
Metropolitana  Santiago;13503;28/10/2021;28;248;;;
Metropolitana  Santiago;13504;28/10/2021;19;42;;;
Metropolitana  Santiago;13505;28/10/2021;24;21;;;
Metropolitana  Santiago;13601;28/10/2021;102;220;;4;
Metropolitana  Santiago;13602;28/10/2021;22;264;;;
Metropolitana  Santiago;13603;28/10/2021;27;286;;1;
Metropolitana  Santiago;13604;28/10/2021;76;615;;3;
Metropolitana  Santiago;13605;28/10/2021;54;430;;1;
" Los Ríos";14101;28/10/2021;274;525;;6;
" Los Ríos";14102;28/10/2021;20;4;;;
" Los Ríos";14103;28/10/2021;14;121;;;
" Los Ríos";14104;28/10/2021;14;37;;;
" Los Ríos";14105;28/10/2021;16;22;;;
" Los Ríos";14106;28/10/2021;23;131;;;
" Los Ríos";14107;28/10/2021;22;157;;;
" Los Ríos";14108;28/10/2021;73;119;;;
" Los Ríos";14201;28/10/2021;18;51;;2;
" Los Ríos";14202;28/10/2021;21;154;;;
" Los Ríos";14203;28/10/2021;22;26;;;
" Los Ríos";14204;28/10/2021;27;24;;7;
" Arica y Parinacota";15101;28/10/2021;250;880;;;
" Arica y Parinacota";15102;28/10/2021;3;3;;;
" Arica y Parinacota";15201;28/10/2021;5;1;;;
" Ñuble";16101;28/10/2021;210;992;;8;
" Ñuble";16102;28/10/2021;17;161;;;
" Ñuble";16103;28/10/2021;69;168;;;
" Ñuble";16104;28/10/2021;9;49;;2;
" Ñuble";16105;28/10/2021;4;23;;;
" Ñuble";16106;28/10/2021;8;21;;;
" Ñuble";16107;28/10/2021;14;168;;1;
" Ñuble";16108;28/10/2021;11;121;;;
" Ñuble";16109;28/10/2021;25;243;;;
" Ñuble";16201;28/10/2021;7;43;;;
" Ñuble";16202;28/10/2021;1;34;;;
" Ñuble";16203;28/10/2021;9;151;;1;
" Ñuble";16204;28/10/2021;2;51;;;
" Ñuble";16205;28/10/2021;3;7;;;
" Ñuble";16206;28/10/2021;4;11;;;
" Ñuble";16207;28/10/2021;3;13;;;
" Ñuble";16301;28/10/2021;57;391;;1;
" Ñuble";16302;28/10/2021;28;91;;;
" Ñuble";16303;28/10/2021;9;104;;;
" Ñuble";16304;28/10/2021;11;64;;;
" Ñuble";16305;28/10/2021;6;58;;;
" Tarapacá";1101;29/10/2021;203;883;;32;
" Tarapacá";1107;29/10/2021;126;393;;4;
" Tarapacá";1401;29/10/2021;19;43;;;
" Tarapacá";1404;29/10/2021;;5;;;
" Tarapacá";1405;29/10/2021;18;25;;;
" Antofagasta";2101;29/10/2021;346;2320;;41;
" Antofagasta";2102;29/10/2021;16;47;;;
" Antofagasta";2103;29/10/2021;3;1;;;
" Antofagasta";2104;29/10/2021;9;40;;;
" Antofagasta";2201;29/10/2021;143;1334;;23;
" Antofagasta";2203;29/10/2021;12;29;;;
" Antofagasta";2301;29/10/2021;26;114;;;
" Antofagasta";2302;29/10/2021;5;43;;2;
" Atacama";3101;29/10/2021;132;791;;15;
" Atacama";3102;29/10/2021;17;93;;;
" Atacama";3103;29/10/2021;24;81;;;
" Atacama";3201;29/10/2021;;1;;;
" Atacama";3202;29/10/2021;17;50;;1;
" Atacama";3301;29/10/2021;72;407;;1;
" Atacama";3302;29/10/2021;2;23;;;
" Atacama";3303;29/10/2021;12;56;;;
" Atacama";3304;29/10/2021;16;43;;1;
" Coquimbo";4101;29/10/2021;458;1326;;41;
" Coquimbo";4102;29/10/2021;275;819;;18;
" Coquimbo";4103;29/10/2021;8;30;;;
" Coquimbo";4104;29/10/2021;1;3;;;
" Coquimbo";4105;29/10/2021;3;7;;;
" Coquimbo";4106;29/10/2021;11;116;;;
" Coquimbo";4201;29/10/2021;23;195;;;
" Coquimbo";4202;29/10/2021;4;11;;;
" Coquimbo";4203;29/10/2021;31;100;;1;
" Coquimbo";4204;29/10/2021;20;42;;;
" Coquimbo";4301;29/10/2021;78;320;;8;
" Coquimbo";4302;29/10/2021;4;24;;;
" Coquimbo";4303;29/10/2021;32;57;;;
" Coquimbo";4304;29/10/2021;4;19;;;
" Coquimbo";4305;29/10/2021;;6;;;
" Valparaíso";5101;29/10/2021;229;1058;;50;
" Valparaíso";5102;29/10/2021;;30;;7;
" Valparaíso";5103;29/10/2021;42;287;;17;
" Valparaíso";5104;29/10/2021;;2;;;
" Valparaíso";5105;29/10/2021;50;189;;;
" Valparaíso";5107;29/10/2021;47;48;;1;
" Valparaíso";5109;29/10/2021;737;622;;83;
" Valparaíso";5201;29/10/2021;6;13;;;
" Valparaíso";5301;29/10/2021;21;281;;8;
" Valparaíso";5302;29/10/2021;17;73;;;
" Valparaíso";5303;29/10/2021;8;54;;;
" Valparaíso";5304;29/10/2021;9;141;;;
" Valparaíso";5401;29/10/2021;42;198;;;
" Valparaíso";5402;29/10/2021;15;51;;;
" Valparaíso";5403;29/10/2021;5;47;;;
" Valparaíso";5404;29/10/2021;7;74;;;
" Valparaíso";5405;29/10/2021;10;26;;;
" Valparaíso";5501;29/10/2021;89;151;;11;
" Valparaíso";5502;29/10/2021;37;306;;2;
" Valparaíso";5503;29/10/2021;13;123;;;
" Valparaíso";5504;29/10/2021;10;64;;;
" Valparaíso";5506;29/10/2021;13;104;;;
" Valparaíso";5601;29/10/2021;111;493;;15;
" Valparaíso";5602;29/10/2021;14;122;;;
" Valparaíso";5603;29/10/2021;24;67;;;
" Valparaíso";5604;29/10/2021;17;78;;1;
" Valparaíso";5605;29/10/2021;27;52;;;
" Valparaíso";5606;29/10/2021;10;124;;3;
" Valparaíso";5701;29/10/2021;75;317;;24;
" Valparaíso";5702;29/10/2021;10;99;;;
" Valparaíso";5703;29/10/2021;30;236;;;
" Valparaíso";5704;29/10/2021;8;31;;;
" Valparaíso";5705;29/10/2021;12;59;;;
" Valparaíso";5706;29/10/2021;5;73;;;
" Valparaíso";5801;29/10/2021;183;968;;13;
" Valparaíso";5802;29/10/2021;34;342;;3;
" Valparaíso";5803;29/10/2021;9;110;;;
" Valparaíso";5804;29/10/2021;96;623;;22;
Libertador B. O'Higgins;6101;29/10/2021;245;1716;;41;
Libertador B. O'Higgins;6102;29/10/2021;27;98;;4;
Libertador B. O'Higgins;6103;29/10/2021;1;73;;;
Libertador B. O'Higgins;6104;29/10/2021;7;41;;1;
Libertador B. O'Higgins;6105;29/10/2021;14;74;;2;
Libertador B. O'Higgins;6106;29/10/2021;18;232;;1;
Libertador B. O'Higgins;6107;29/10/2021;11;102;;1;
Libertador B. O'Higgins;6108;29/10/2021;51;247;;5;
Libertador B. O'Higgins;6109;29/10/2021;14;73;;;
Libertador B. O'Higgins;6110;29/10/2021;42;204;;1;
Libertador B. O'Higgins;6111;29/10/2021;18;112;;;
Libertador B. O'Higgins;6112;29/10/2021;15;51;;3;
Libertador B. O'Higgins;6113;29/10/2021;31;46;;;
Libertador B. O'Higgins;6114;29/10/2021;3;94;;;
Libertador B. O'Higgins;6115;29/10/2021;28;308;;1;
Libertador B. O'Higgins;6116;29/10/2021;22;204;;4;
Libertador B. O'Higgins;6117;29/10/2021;56;239;;7;
Libertador B. O'Higgins;6201;29/10/2021;12;84;;1;
Libertador B. O'Higgins;6202;29/10/2021;1;28;;1;
Libertador B. O'Higgins;6203;29/10/2021;3;13;;;
Libertador B. O'Higgins;6204;29/10/2021;7;22;;;
Libertador B. O'Higgins;6205;29/10/2021;22;17;;3;
Libertador B. O'Higgins;6206;29/10/2021;1;5;;;
Libertador B. O'Higgins;6301;29/10/2021;162;367;;5;
Libertador B. O'Higgins;6302;29/10/2021;21;227;;;
Libertador B. O'Higgins;6303;29/10/2021;25;233;;2;
Libertador B. O'Higgins;6304;29/10/2021;7;39;;1;
Libertador B. O'Higgins;6305;29/10/2021;14;71;;1;
Libertador B. O'Higgins;6306;29/10/2021;15;191;;1;
Libertador B. O'Higgins;6307;29/10/2021;9;84;;3;
Libertador B. O'Higgins;6308;29/10/2021;21;63;;1;
Libertador B. O'Higgins;6309;29/10/2021;;25;;1;
Libertador B. O'Higgins;6310;29/10/2021;26;238;;10;
Maule;7101;29/10/2021;258;1101;;52;
Maule;7102;29/10/2021;36;431;;3;
Maule;7103;29/10/2021;10;65;;;
Maule;7104;29/10/2021;6;20;;;
Maule;7105;29/10/2021;25;182;;;
Maule;7106;29/10/2021;7;19;;;
Maule;7107;29/10/2021;1;23;;;
Maule;7108;29/10/2021;14;123;;;
Maule;7109;29/10/2021;26;340;;;
Maule;7110;29/10/2021;10;9;;;
Maule;7201;29/10/2021;12;178;;;
Maule;7202;29/10/2021;3;3;;;
Maule;7203;29/10/2021;4;53;;;
Maule;7301;29/10/2021;98;769;;9;
Maule;7302;29/10/2021;8;138;;;
Maule;7303;29/10/2021;15;35;;;
Maule;7304;29/10/2021;34;305;;;
Maule;7305;29/10/2021;4;80;;;
Maule;7306;29/10/2021;12;191;;;
Maule;7307;29/10/2021;14;48;;1;
Maule;7308;29/10/2021;20;113;;;
Maule;7309;29/10/2021;3;7;;;
Maule;7401;29/10/2021;76;378;;6;
Maule;7402;29/10/2021;21;88;;;
Maule;7403;29/10/2021;29;84;;;
Maule;7404;29/10/2021;45;405;;;
Maule;7405;29/10/2021;21;163;;;
Maule;7406;29/10/2021;24;167;;;
Maule;7407;29/10/2021;18;139;;;
Maule;7408;29/10/2021;15;69;;;
Bíobío;8101;29/10/2021;199;1252;;41;
Bíobío;8102;29/10/2021;77;514;;16;
Bíobío;8103;29/10/2021;59;419;;22;
Bíobío;8104;29/10/2021;18;32;;;
Bíobío;8105;29/10/2021;16;198;;;
Bíobío;8106;29/10/2021;32;219;;5;
Bíobío;8107;29/10/2021;34;242;;5;
Bíobío;8108;29/10/2021;127;719;;28;
Bíobío;8109;29/10/2021;14;37;;;
Bíobío;8110;29/10/2021;86;437;;42;
Bíobío;8111;29/10/2021;54;393;;6;
Bíobío;8112;29/10/2021;85;381;;20;
Bíobío;8201;29/10/2021;43;207;;;
