"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2020-04-04";3;32;4.12061210432377;0;3.99
"2020-04-05";3;32;4.18934877200168;0;3.99
"2020-04-06";3;32;4.1159863033005;0;3.99
"2020-04-07";3;32;4.18725088714787;0;3.99
"2020-04-08";3;32;4.13856172790753;0;3.99
"2020-04-09";3;32;4.0560418824419;0;3.99
"2020-04-10";3;32;4.06775448073873;0;3.99
"2020-04-11";3;32;4.13970361083537;0;3.99
"2020-04-12";3;32;4.05616479293106;0;3.99
"2020-04-13";3;32;4.07113495748036;0;3.99
"2020-04-14";3;32;3.92091756015781;0;3.99
"2020-04-15";3;32;4.03479658294418;0;3.99
"2020-04-16";3;32;3.98369105862592;0;3.99
"2020-04-17";3;32;3.90961818976488;0;3.99
"2020-04-18";3;32;3.93973552737428;0;3.99
"2020-04-19";3;32;3.97972213563275;0;3.99
"2020-04-20";3;32;3.94773639412256;0;3.99
"2020-04-21";3;32;3.96011889429321;0;3.99
"2020-04-22";3;32;3.87097796548357;0;3.99
"2020-04-23";3;32;3.83156405475951;0;3.99
"2020-04-24";3;32;3.85467688244087;0;3.99
"2020-04-25";3;32;3.83912572188255;0;3.99
"2020-04-26";3;32;3.81198827719324;0;3.99
"2020-04-27";3;32;3.97763505530932;0;3.99
"2020-04-28";3;32;3.98023915648216;0;3.99
"2020-04-29";3;32;3.83060301999462;0;3.99
"2020-04-30";3;32;3.69347732384943;0;3.99
"2020-05-01";3;32;3.58661023198914;0;3.99
"2020-05-02";3;32;3.46328815125916;0;3.99
"2020-05-03";3;32;3.53900802065104;0;3.99
"2020-05-04";3;32;3.5800090251046;0;3.99
"2020-05-05";3;32;3.47751512561323;0;3.99
"2020-05-06";3;32;3.25447706504699;0;3.99
"2020-05-07";3;32;3.30301572764355;0;3.99
"2020-05-08";3;32;3.20196780572567;0;3.99
"2020-05-09";3;32;3.04621615080449;0;3.99
"2020-05-10";3;32;2.91522662773208;0;3.99
"2020-05-11";3;32;2.95415703691184;0;3.99
"2020-05-12";3;32;2.88993260278136;0;3.99
"2020-05-13";3;32;2.76836806509253;0;3.99
"2020-05-14";3;32;2.59781120635393;0;3.99
"2020-05-15";3;32;2.36735324061349;0;3.99
"2020-05-16";3;32;2.33002111971204;0;3.99
"2020-05-17";3;32;2.32612271234166;0;3.99
"2020-05-18";3;32;2.29151722748982;0;3.99
"2020-05-19";3;32;2.1812070036052;0;3.99
"2020-05-20";3;32;2.17558996834078;0;3.99
"2020-05-21";3;32;2.11386515187923;0;3.99
"2020-05-22";3;32;2.02040215789515;0;3.99
"2020-05-23";3;32;1.9604860220705;0;3.99
"2020-05-24";3;32;1.86014271270988;0;3.99
"2020-05-25";3;32;1.80631129615291;0;3.99
"2020-05-26";3;32;1.73495453267964;0;3.99
"2020-05-27";3;32;1.60047688866695;0;3.72592900796659
"2020-05-28";3;32;1.5429029397013;0;3.48724201970647
"2020-05-29";3;32;1.47626951881826;0;3.23846775188307
"2020-05-30";3;32;1.38141455602591;0;2.9804162684049
"2020-05-31";3;32;1.29254872764839;0;2.7500966371547
"2020-06-01";3;32;1.2683989786284;0;2.71987757607433
"2020-06-02";3;32;1.26175543889059;0;2.69901257575734
"2020-06-03";3;32;1.3312013643088;0;2.80688704246744
"2020-06-04";3;32;1.34921566615896;0;2.87295574134444
"2020-06-05";3;32;1.36652617346439;0;2.83607628738431
"2020-06-06";3;32;1.45497377397735;0.00140966133861808;2.90853788661608
"2020-06-07";3;32;1.49577744504336;0.0463234182040864;2.94523147188264
"2020-06-08";3;32;1.68096463087946;0.0242151926276579;3.33771406913125
"2020-06-09";3;32;1.66937371252847;0.123513316599245;3.21523410845769
"2020-06-10";3;32;1.65845555681267;0.135712552489335;3.181198561136
"2020-06-11";3;32;1.62330810141582;0.285015473582493;2.96160072924914
