"fecha";"region";"provincia";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-06-07;"05";"055";0.182970771881508;0.135053121637104;0.234850137989446
2020-06-14;"05";"055";0.236390764589523;0.183238882572166;0.29421720601424
2020-06-21;"05";"055";0.279983680584416;0.227703201102434;0.335807755153479
2020-06-28;"05";"055";0.274046790558237;0.222035908999407;0.328189924968183
2020-07-05;"05";"055";0.236353126638713;0.187648883300047;0.288008046512891
2020-07-12;"05";"055";0.295447245956326;0.239947546381431;0.354278402211949
2020-07-19;"05";"055";0.264555804927393;0.213107346494529;0.318007171269594
2020-07-26;"05";"055";0.350564878827239;0.293630455614887;0.409365502279532
2020-08-02;"05";"055";0.340871927407087;0.279116613167118;0.405608255720434
2020-08-09;"05";"055";0.448420044889211;0.388523097639862;0.509783072125113
2020-08-16;"05";"055";0.37841924704179;0.31535789732812;0.43946017800882
2020-08-23;"05";"055";0.284195275175926;0.220093613444515;0.349227219625806
2020-08-30;"05";"055";0.352305089691518;0.243807406560045;0.457223955104831
2020-09-06;"05";"055";0.28322701523398;0.156824658601183;0.438838229551758
2020-03-08;"05";"056";0.104305767420322;0.0294236419015905;0.213167906572063
2020-03-15;"05";"056";0.104305767420322;0.0294236419015905;0.213167906572063
2020-03-22;"05";"056";0.1139389619186;0.00234848265496722;0.326143352590396
2020-03-29;"05";"056";0.0492272743144562;0.000798744283520003;0.174546757626942
2020-04-05;"05";"056";0.292141216145453;0.160158395355727;0.444582535642841
2020-04-12;"05";"056";0.223586580442745;0.0968404024399599;0.382937191475715
2020-04-19;"05";"056";0.296390099357219;0.180560080411915;0.429255140430625
2020-04-26;"05";"056";0.240993729996271;0.145966301091873;0.34896446817133
2020-05-03;"05";"056";0.0481400958340551;0.0148071099620056;0.098703002614647
2020-05-10;"05";"056";0.127928273354555;0.0692218259173033;0.202483079981108
2020-05-17;"05";"056";0.168593853109454;0.11584493255065;0.229625858111387
2020-05-24;"05";"056";0.0675903921817151;0.0332540697017304;0.111025814901893
2020-05-31;"05";"056";0.230615655101633;0.176035616452924;0.28880041158075
2020-06-07;"05";"056";0.299688463154417;0.244478922494401;0.356815739714787
2020-06-14;"05";"056";0.105797581799286;0.0664923880357414;0.152581567689561
2020-06-21;"05";"056";0.220310454010942;0.157317816235477;0.290061415562784
2020-06-28;"05";"056";0.387294746116558;0.312590747737268;0.464615666467584
2020-07-05;"05";"056";0.43149885555419;0.352144632068519;0.513130728142821
2020-07-12;"05";"056";0.523777099117229;0.426331502664425;0.620130639969154
2020-07-19;"05";"056";0.498994839085337;0.408834993980878;0.589079280861285
2020-07-26;"05";"056";0.503240474723874;0.404882254791389;0.600401201318171
2020-08-02;"05";"056";0.63410835999363;0.537312944201744;0.727915258296906
2020-08-09;"05";"056";0.477103615613082;0.3647490453418;0.590178104770651
2020-08-16;"05";"056";0.622474684462436;0.532087449175051;0.707848796146971
2020-08-23;"05";"056";0.417342554620173;0.28458827003109;0.55196354580473
2020-08-30;"05";"056";0.487920400475902;0.353267783209519;0.60224234757458
2020-09-06;"05";"056";0.322899108840756;0.174066894484177;0.505524345750055
2020-03-08;"05";"057";0.128506774901314;0.0387777461148785;0.259046322395786
2020-03-15;"05";"057";0.128506774901314;0.0387777461148785;0.259046322395786
2020-03-22;"05";"057";0.0773671790607647;0.0013705415427752;0.2731935984896
2020-03-29;"05";"057";0.194060917727278;0.0254914037999028;0.447092187667403
2020-04-05;"05";"057";0.108537387769407;0.000856908408272406;0.361360566188873
2020-04-12;"05";"057";0.235605032143278;0.0106592095332168;0.554818137833036
2020-04-19;"05";"057";0.30380600112125;0.0994082490483501;0.544841210619959
2020-04-26;"05";"057";0.251136466729065;0.085525029401033;0.462603217894225
2020-05-03;"05";"057";0.395126400009188;0.24973259470136;0.552790508414622
2020-05-10;"05";"057";0.277117691332099;0.163498886633419;0.405643035678992
2020-05-17;"05";"057";0.246558448000213;0.177098776346467;0.322411443705983
2020-05-24;"05";"057";0.110790266607756;0.0591392043895649;0.174948232953788
2020-05-31;"05";"057";0.102620753548857;0.0613680799096724;0.151780146246153
2020-06-07;"05";"057";0.290917608311332;0.234689171336998;0.349847591411628
2020-06-14;"05";"057";0.428055411169296;0.365192310926412;0.494858191285653
2020-06-21;"05";"057";0.349435592176641;0.277760273951299;0.425754053767076
2020-06-28;"05";"057";0.425216694715674;0.351129726287014;0.502446200937617
2020-07-05;"05";"057";0.486420861080091;0.399412567118996;0.574240876366483
2020-07-12;"05";"057";0.459803112719355;0.374937207284924;0.544241193940528
2020-07-19;"05";"057";0.482125195328958;0.385944908418805;0.580201131766447
2020-07-26;"05";"057";0.64316590837129;0.542333647212772;0.737045499910659
2020-08-02;"05";"057";0.590184739860423;0.505724014502278;0.672759584078776
2020-08-09;"05";"057";0.550853041594364;0.463287808451298;0.636625169702123
2020-08-16;"05";"057";0.497807990733837;0.367076860447763;0.618575873152223
2020-08-23;"05";"057";0.474401120276678;0.354413963943169;0.590588741715439
2020-08-30;"05";"057";0.58230156718679;0.414350786448529;0.739852411123504
2020-09-06;"05";"057";0.340723169140479;0.179492268233273;0.544802570261333
2020-03-08;"05";"058";0.132229791432154;0.0445833801139974;0.24929202496744
2020-03-15;"05";"058";0.132229791432154;0.0445833801139974;0.24929202496744
2020-03-22;"05";"058";0.23661057745816;0.0901365718085899;0.417784010787373
2020-03-29;"05";"058";0.123866853560056;0.0240924769785181;0.282402421565438
2020-04-05;"05";"058";0.359843256926595;0.19135041490915;0.546197522867646
2020-04-12;"05";"058";0.142909110201428;0.0357822774539328;0.299345101343714
2020-04-19;"05";"058";0.180361757775273;0.0582180089139897;0.341972146833498
2020-04-26;"05";"058";0.13574738121181;0.0351150014509207;0.276686710209208
2020-05-03;"05";"058";0.146684477591501;0.0767558616655361;0.233549831840258
2020-05-10;"05";"058";0.17508897843599;0.115037374756835;0.244202007406093
2020-05-17;"05";"058";0.0854325787156869;0.0488241817403172;0.131810272518351
