fecha_primeros_sintomas;region;provincia;prop2d
2022-01-14;15;151;0.733850289889946
2022-01-15;15;151;0.731237049471828
2022-01-16;15;151;0.731590065853696
2022-01-17;15;151;0.733064626696995
2022-01-18;15;151;0.730541689642607
2022-01-19;15;151;0.731556400771806
2022-01-20;15;151;0.75935246543423
2022-01-21;15;151;0.773854443287746
2022-01-22;15;151;0.772375421801102
2022-01-23;15;151;0.771072894101059
2022-01-24;15;151;0.774449338108766
2022-01-25;15;151;0.777484920412641
2022-01-26;15;151;0.786957351439885
2022-01-27;15;151;0.791416461889778
2022-01-28;15;151;0.795126340207303
2022-01-29;15;151;0.797730506873969
2022-01-30;15;151;0.803672044328112
2022-01-31;15;151;0.82028127705884
2022-02-01;15;151;0.829567519271911
2022-02-02;15;151;0.833226603120163
2022-02-03;15;151;0.833502389110235
2022-02-04;15;151;0.839365097830086
2022-02-05;15;151;0.852517454732443
2022-02-06;15;151;0.852999944379019
2022-02-07;15;151;0.849327172954318
2022-02-08;15;151;0.850632316756361
2022-02-09;15;151;0.851076517384017
2022-02-10;15;151;0.848991067819576
2022-02-11;15;151;0.851155569984078
2022-02-12;15;151;0.859741676508329
2022-02-13;15;151;0.871437582941077
2022-02-14;15;151;0.869735222154865
2022-02-15;15;151;0.870921274387777
2022-02-16;15;151;0.868813932585779
2022-02-17;15;151;0.874350109320624
2022-02-18;15;151;0.873314912633253
2022-02-19;15;151;0.854255020635217
2022-02-20;15;151;0.858764676652282
2022-02-21;15;151;0.857680117998427
2022-02-22;15;151;0.848958956806678
2022-02-23;15;151;0.850805523870636
2022-02-24;15;151;0.84677601040716
2022-02-25;15;151;0.843049302332626
2022-02-26;15;151;0.859489929216291
2022-02-27;15;151;0.852682863007079
2022-02-28;15;151;0.862042842769285
2022-03-01;15;151;0.873055829782272
2022-03-02;15;151;0.872710764219815
2022-03-03;15;151;0.87776126927032
2022-03-04;15;151;0.86843182320618
2022-03-05;15;151;0.857603441220474
2022-03-06;15;151;0.870627071725308
2022-03-07;15;151;0.864959808504618
2022-03-08;15;151;0.857538658226325
2022-03-09;15;151;0.868727833349926
2022-03-10;15;151;0.877076627413006
2022-03-11;15;151;0.890034191390978
2022-03-12;15;151;0.900312215644157
2022-03-13;15;151;0.903430129476357
2022-03-14;15;151;0.912374228855239
2022-03-15;15;151;0.924379030776007
2022-03-16;15;151;0.923771866234416
