Region,Codigo region,Comuna,Codigo comuna,Nacimientos,Fecha
Maule,7,Talca,7101,1,2021-03-31
Maule,7,Talca,7101,34,2021-04-01
Maule,7,Talca,7101,37,2021-04-05
Maule,7,Talca,7101,24,2021-04-06
Maule,7,Talca,7101,23,2021-04-08
Maule,7,Talca,7101,21,2021-04-09
Maule,7,Talca,7101,40,2021-04-12
Maule,7,Talca,7101,22,2021-04-13
Maule,7,Talca,7101,27,2021-04-15
Maule,7,Talca,7101,18,2021-04-16
Maule,7,Talca,7101,28,2021-04-19
Maule,7,Talca,7101,23,2021-04-20
Maule,7,Talca,7101,3,2021-04-21
Maule,7,Talca,7101,15,2021-04-22
Maule,7,Talca,7101,19,2021-04-23
Maule,7,Talca,7101,21,2021-04-26
Maule,7,Talca,7101,17,2021-04-27
Maule,7,Talca,7101,2,2021-04-28
Maule,7,Talca,7101,28,2021-04-29
Maule,7,Talca,7101,19,2021-04-30
Maule,7,Talca,7101,31,2021-05-03
Maule,7,Talca,7101,24,2021-05-04
Maule,7,Talca,7101,3,2021-05-05
Maule,7,Talca,7101,22,2021-05-06
Maule,7,Talca,7101,17,2021-05-07
Maule,7,Talca,7101,38,2021-05-10
Maule,7,Talca,7101,23,2021-05-11
Maule,7,Talca,7101,24,2021-05-13
Maule,7,Talca,7101,13,2021-05-14
Maule,7,Talca,7101,34,2021-05-17
Maule,7,Talca,7101,22,2021-05-18
Maule,7,Talca,7101,4,2021-05-19
Maule,7,Talca,7101,39,2021-05-20
Maule,7,Talca,7101,50,2021-05-24
Maule,7,Talca,7101,19,2021-05-25
Maule,7,Talca,7101,24,2021-05-27
Maule,7,Talca,7101,23,2021-05-28
Maule,7,Talca,7101,30,2021-05-31
Maule,7,Talca,7101,23,2021-06-01
Maule,7,Talca,7101,28,2021-06-03
Maule,7,Talca,7101,14,2021-06-04
Maule,7,Constitución,7102,2,2021-01-04
Maule,7,Constitución,7102,1,2021-01-18
Maule,7,Constitución,7102,1,2021-01-22
Maule,7,Constitución,7102,1,2021-01-25
Maule,7,Constitución,7102,1,2021-01-26
Maule,7,Constitución,7102,1,2021-01-27
Maule,7,Constitución,7102,1,2021-01-29
Maule,7,Constitución,7102,1,2021-02-01
Maule,7,Constitución,7102,2,2021-02-05
Maule,7,Constitución,7102,1,2021-02-08
Maule,7,Constitución,7102,2,2021-02-10
Maule,7,Constitución,7102,1,2021-02-12
Maule,7,Constitución,7102,1,2021-02-15
Maule,7,Constitución,7102,1,2021-02-22
Maule,7,Constitución,7102,1,2021-02-26
Maule,7,Constitución,7102,1,2021-03-03
Maule,7,Constitución,7102,2,2021-03-05
Maule,7,Constitución,7102,1,2021-03-08
Maule,7,Constitución,7102,1,2021-03-09
Maule,7,Constitución,7102,1,2021-03-10
Maule,7,Constitución,7102,1,2021-03-22
Maule,7,Constitución,7102,1,2021-03-29
Maule,7,Constitución,7102,1,2021-04-05
Maule,7,Constitución,7102,1,2021-04-12
Maule,7,Constitución,7102,1,2021-04-28
Maule,7,Constitución,7102,2,2021-05-05
Maule,7,Constitución,7102,1,2021-05-07
Maule,7,Constitución,7102,1,2021-05-10
Maule,7,Constitución,7102,1,2021-05-12
Maule,7,Constitución,7102,2,2021-05-14
Maule,7,Constitución,7102,1,2021-05-24
Maule,7,Constitución,7102,1,2021-06-04
Maule,7,Curepto,7103,1,2021-02-04
Maule,7,Curepto,7103,1,2021-05-18
Maule,7,Maule,7105,1,2021-04-09
Maule,7,Maule,7105,1,2021-05-06
Maule,7,Pelarco,7106,1,2021-04-20
Maule,7,Pelarco,7106,1,2021-06-04
Maule,7,Río Claro,7108,1,2021-03-24
Maule,7,Cauquenes,7201,3,2021-01-04
Maule,7,Cauquenes,7201,2,2021-01-05
Maule,7,Cauquenes,7201,1,2021-01-06
Maule,7,Cauquenes,7201,1,2021-01-08
Maule,7,Cauquenes,7201,1,2021-01-14
Maule,7,Cauquenes,7201,2,2021-01-15
Maule,7,Cauquenes,7201,4,2021-01-18
Maule,7,Cauquenes,7201,1,2021-01-19
Maule,7,Cauquenes,7201,1,2021-01-21
Maule,7,Cauquenes,7201,2,2021-01-26
Maule,7,Cauquenes,7201,1,2021-01-27
Maule,7,Cauquenes,7201,2,2021-01-28
Maule,7,Cauquenes,7201,3,2021-02-01
Maule,7,Cauquenes,7201,3,2021-02-02
Maule,7,Cauquenes,7201,2,2021-02-03
Maule,7,Cauquenes,7201,2,2021-02-04
Maule,7,Cauquenes,7201,3,2021-02-08
Maule,7,Cauquenes,7201,3,2021-02-09
Maule,7,Cauquenes,7201,2,2021-02-10
Maule,7,Cauquenes,7201,1,2021-02-12
Maule,7,Cauquenes,7201,3,2021-02-15
Maule,7,Cauquenes,7201,4,2021-02-16
Maule,7,Cauquenes,7201,1,2021-02-17
Maule,7,Cauquenes,7201,2,2021-02-18
Maule,7,Cauquenes,7201,1,2021-02-19
Maule,7,Cauquenes,7201,2,2021-02-23
Maule,7,Cauquenes,7201,1,2021-02-25
Maule,7,Cauquenes,7201,1,2021-02-26
Maule,7,Cauquenes,7201,4,2021-03-01
Maule,7,Cauquenes,7201,1,2021-03-03
Maule,7,Cauquenes,7201,2,2021-03-08
Maule,7,Cauquenes,7201,2,2021-03-09
Maule,7,Cauquenes,7201,5,2021-03-11
Maule,7,Cauquenes,7201,2,2021-03-12
Maule,7,Cauquenes,7201,3,2021-03-15
Maule,7,Cauquenes,7201,4,2021-03-16
Maule,7,Cauquenes,7201,1,2021-03-18
Maule,7,Cauquenes,7201,4,2021-03-23
Maule,7,Cauquenes,7201,3,2021-03-24
Maule,7,Cauquenes,7201,1,2021-03-26
Maule,7,Cauquenes,7201,4,2021-03-29
Maule,7,Cauquenes,7201,1,2021-03-31
Maule,7,Cauquenes,7201,2,2021-04-01
Maule,7,Cauquenes,7201,2,2021-04-05
Maule,7,Cauquenes,7201,1,2021-04-06
Maule,7,Cauquenes,7201,1,2021-04-08
Maule,7,Cauquenes,7201,1,2021-04-09
Maule,7,Cauquenes,7201,2,2021-04-12
Maule,7,Cauquenes,7201,4,2021-04-14
Maule,7,Cauquenes,7201,1,2021-04-15
Maule,7,Cauquenes,7201,4,2021-04-19
Maule,7,Cauquenes,7201,2,2021-04-20
Maule,7,Cauquenes,7201,1,2021-04-21
Maule,7,Cauquenes,7201,1,2021-04-22
Maule,7,Cauquenes,7201,1,2021-04-23
Maule,7,Cauquenes,7201,3,2021-04-26
Maule,7,Cauquenes,7201,2,2021-04-27
Maule,7,Cauquenes,7201,1,2021-04-28
Maule,7,Cauquenes,7201,1,2021-04-29
Maule,7,Cauquenes,7201,1,2021-04-30
Maule,7,Cauquenes,7201,1,2021-05-04
Maule,7,Cauquenes,7201,1,2021-05-05
Maule,7,Cauquenes,7201,3,2021-05-06
Maule,7,Cauquenes,7201,3,2021-05-07
Maule,7,Cauquenes,7201,1,2021-05-10
Maule,7,Cauquenes,7201,3,2021-05-11
Maule,7,Cauquenes,7201,4,2021-05-12
Maule,7,Cauquenes,7201,1,2021-05-13
Maule,7,Cauquenes,7201,3,2021-05-14
Maule,7,Cauquenes,7201,4,2021-05-17
Maule,7,Cauquenes,7201,1,2021-05-18
Maule,7,Cauquenes,7201,1,2021-05-19
Maule,7,Cauquenes,7201,2,2021-05-20
Maule,7,Cauquenes,7201,3,2021-05-24
Maule,7,Cauquenes,7201,2,2021-05-25
Maule,7,Cauquenes,7201,2,2021-05-27
Maule,7,Cauquenes,7201,2,2021-05-31
Maule,7,Cauquenes,7201,1,2021-06-02
Maule,7,Cauquenes,7201,2,2021-06-03
Maule,7,Cauquenes,7201,1,2021-06-04
Maule,7,Curicó,7301,15,2021-01-04
Maule,7,Curicó,7301,1,2021-01-05
Maule,7,Curicó,7301,15,2021-01-06
Maule,7,Curicó,7301,1,2021-01-07
Maule,7,Curicó,7301,10,2021-01-08
Maule,7,Curicó,7301,16,2021-01-11
Maule,7,Curicó,7301,2,2021-01-12
Maule,7,Curicó,7301,14,2021-01-13
Maule,7,Curicó,7301,2,2021-01-14
Maule,7,Curicó,7301,14,2021-01-15
Maule,7,Curicó,7301,15,2021-01-18
Maule,7,Curicó,7301,3,2021-01-19
Maule,7,Curicó,7301,9,2021-01-20
Maule,7,Curicó,7301,11,2021-01-22
Maule,7,Curicó,7301,14,2021-01-25
Maule,7,Curicó,7301,1,2021-01-26
Maule,7,Curicó,7301,8,2021-01-27
Maule,7,Curicó,7301,3,2021-01-28
Maule,7,Curicó,7301,11,2021-01-29
Maule,7,Curicó,7301,12,2021-02-01
Maule,7,Curicó,7301,2,2021-02-02
Maule,7,Curicó,7301,12,2021-02-03
Maule,7,Curicó,7301,1,2021-02-04
Maule,7,Curicó,7301,9,2021-02-05
Maule,7,Curicó,7301,17,2021-02-08
Maule,7,Curicó,7301,1,2021-02-09
Maule,7,Curicó,7301,10,2021-02-10
Maule,7,Curicó,7301,14,2021-02-12
Maule,7,Curicó,7301,8,2021-02-15
Maule,7,Curicó,7301,2,2021-02-16
Maule,7,Curicó,7301,11,2021-02-17
Maule,7,Curicó,7301,2,2021-02-18
Maule,7,Curicó,7301,13,2021-02-19
Maule,7,Curicó,7301,11,2021-02-22
Maule,7,Curicó,7301,1,2021-02-23
Maule,7,Curicó,7301,12,2021-02-24
Maule,7,Curicó,7301,10,2021-02-26
Maule,7,Curicó,7301,11,2021-03-01
Maule,7,Curicó,7301,1,2021-03-02
Maule,7,Curicó,7301,12,2021-03-03
Maule,7,Curicó,7301,4,2021-03-04
Maule,7,Curicó,7301,8,2021-03-05
Maule,7,Curicó,7301,6,2021-03-08
Maule,7,Curicó,7301,2,2021-03-09
Maule,7,Curicó,7301,2,2021-03-10
Maule,7,Curicó,7301,4,2021-03-11
Maule,7,Curicó,7301,6,2021-03-12
Maule,7,Curicó,7301,12,2021-03-15
Maule,7,Curicó,7301,6,2021-03-16
Maule,7,Curicó,7301,10,2021-03-17
Maule,7,Curicó,7301,8,2021-03-19
Maule,7,Curicó,7301,11,2021-03-22
Maule,7,Curicó,7301,4,2021-03-23
Maule,7,Curicó,7301,6,2021-03-24
Maule,7,Curicó,7301,1,2021-03-25
Maule,7,Curicó,7301,7,2021-03-26
Maule,7,Curicó,7301,8,2021-03-29
Maule,7,Curicó,7301,2,2021-03-30
Maule,7,Curicó,7301,5,2021-03-31
Maule,7,Curicó,7301,4,2021-04-01
Maule,7,Curicó,7301,12,2021-04-05
Maule,7,Curicó,7301,5,2021-04-06
Maule,7,Curicó,7301,9,2021-04-07
Maule,7,Curicó,7301,5,2021-04-08
Maule,7,Curicó,7301,4,2021-04-09
Maule,7,Curicó,7301,14,2021-04-12
Maule,7,Curicó,7301,2,2021-04-13
Maule,7,Curicó,7301,8,2021-04-14
Maule,7,Curicó,7301,3,2021-04-15
Maule,7,Curicó,7301,5,2021-04-16
Maule,7,Curicó,7301,10,2021-04-19
Maule,7,Curicó,7301,5,2021-04-20
Maule,7,Curicó,7301,8,2021-04-21
Maule,7,Curicó,7301,2,2021-04-22
Maule,7,Curicó,7301,10,2021-04-23
Maule,7,Curicó,7301,9,2021-04-26
Maule,7,Curicó,7301,4,2021-04-27
Maule,7,Curicó,7301,4,2021-04-28
Maule,7,Curicó,7301,6,2021-04-29
Maule,7,Curicó,7301,12,2021-04-30
Maule,7,Curicó,7301,7,2021-05-03
Maule,7,Curicó,7301,5,2021-05-04
Maule,7,Curicó,7301,9,2021-05-05
Maule,7,Curicó,7301,3,2021-05-06
Maule,7,Curicó,7301,4,2021-05-07
Maule,7,Curicó,7301,17,2021-05-10
Maule,7,Curicó,7301,3,2021-05-11
Maule,7,Curicó,7301,4,2021-05-12
Maule,7,Curicó,7301,5,2021-05-13
Maule,7,Curicó,7301,6,2021-05-14
Maule,7,Curicó,7301,10,2021-05-17
Maule,7,Curicó,7301,4,2021-05-18
Maule,7,Curicó,7301,7,2021-05-19
Maule,7,Curicó,7301,4,2021-05-20
Maule,7,Curicó,7301,18,2021-05-24
Maule,7,Curicó,7301,10,2021-05-26
Maule,7,Curicó,7301,10,2021-05-28
Maule,7,Curicó,7301,14,2021-05-31
Maule,7,Curicó,7301,3,2021-06-01
Maule,7,Curicó,7301,9,2021-06-02
Maule,7,Curicó,7301,2,2021-06-03
Maule,7,Curicó,7301,5,2021-06-04
Maule,7,Licantén,7303,1,2021-02-24
Maule,7,Rauco,7305,1,2021-01-04
Maule,7,Linares,7401,13,2021-01-04
Maule,7,Linares,7401,16,2021-01-06
Maule,7,Linares,7401,1,2021-01-07
Maule,7,Linares,7401,2,2021-01-08
Maule,7,Linares,7401,24,2021-01-11
Maule,7,Linares,7401,2,2021-01-12
Maule,7,Linares,7401,5,2021-01-13
Maule,7,Linares,7401,5,2021-01-15
Maule,7,Linares,7401,8,2021-01-18
Maule,7,Linares,7401,19,2021-01-20
Maule,7,Linares,7401,3,2021-01-22
Maule,7,Linares,7401,20,2021-01-25
Maule,7,Linares,7401,1,2021-01-26
Maule,7,Linares,7401,14,2021-01-27
Maule,7,Linares,7401,1,2021-01-29
Maule,7,Linares,7401,19,2021-02-01
Maule,7,Linares,7401,2,2021-02-02
Maule,7,Linares,7401,10,2021-02-03
Maule,7,Linares,7401,1,2021-02-04
Maule,7,Linares,7401,4,2021-02-05
Maule,7,Linares,7401,11,2021-02-08
Maule,7,Linares,7401,2,2021-02-09
Maule,7,Linares,7401,15,2021-02-10
Maule,7,Linares,7401,1,2021-02-12
Maule,7,Linares,7401,13,2021-02-15
Maule,7,Linares,7401,19,2021-02-17
Maule,7,Linares,7401,22,2021-02-22
Maule,7,Linares,7401,15,2021-02-24
Maule,7,Linares,7401,2,2021-02-26
Maule,7,Linares,7401,21,2021-03-01
Maule,7,Linares,7401,11,2021-03-03
Maule,7,Linares,7401,3,2021-03-04
Maule,7,Linares,7401,19,2021-03-08
Maule,7,Linares,7401,2,2021-03-09
Maule,7,Linares,7401,15,2021-03-10
Maule,7,Linares,7401,1,2021-03-11
Maule,7,Linares,7401,20,2021-03-15
Maule,7,Linares,7401,1,2021-03-16
Maule,7,Linares,7401,13,2021-03-17
Maule,7,Linares,7401,1,2021-03-19
Maule,7,Linares,7401,22,2021-03-22
Maule,7,Linares,7401,3,2021-03-23
Maule,7,Linares,7401,11,2021-03-24
Maule,7,Linares,7401,1,2021-03-25
Maule,7,Linares,7401,1,2021-03-26
Maule,7,Linares,7401,17,2021-03-29
Maule,7,Linares,7401,14,2021-03-31
Maule,7,Linares,7401,1,2021-04-03
Maule,7,Linares,7401,5,2021-04-05
Maule,7,Linares,7401,1,2021-04-06
Maule,7,Linares,7401,12,2021-04-07
Maule,7,Linares,7401,1,2021-04-09
Maule,7,Linares,7401,11,2021-04-12
Maule,7,Linares,7401,1,2021-04-13
Maule,7,Linares,7401,18,2021-04-14
Maule,7,Linares,7401,2,2021-04-16
Maule,7,Linares,7401,11,2021-04-19
Maule,7,Linares,7401,13,2021-04-21
Maule,7,Linares,7401,2,2021-04-22
Maule,7,Linares,7401,3,2021-04-23
Maule,7,Linares,7401,13,2021-04-26
Maule,7,Linares,7401,18,2021-04-28
Maule,7,Linares,7401,1,2021-04-29
Maule,7,Linares,7401,1,2021-04-30
Maule,7,Linares,7401,13,2021-05-03
Maule,7,Linares,7401,1,2021-05-04
Maule,7,Linares,7401,16,2021-05-05
Maule,7,Linares,7401,11,2021-05-10
Maule,7,Linares,7401,1,2021-05-11
Maule,7,Linares,7401,10,2021-05-12
Maule,7,Linares,7401,1,2021-05-13
Maule,7,Linares,7401,3,2021-05-14
Maule,7,Linares,7401,10,2021-05-17
Maule,7,Linares,7401,1,2021-05-18
Maule,7,Linares,7401,15,2021-05-19
Maule,7,Linares,7401,13,2021-05-24
Maule,7,Linares,7401,2,2021-05-25
Maule,7,Linares,7401,15,2021-05-26
Maule,7,Linares,7401,1,2021-05-28
Maule,7,Linares,7401,8,2021-05-31
Maule,7,Linares,7401,13,2021-06-02
Maule,7,Linares,7401,1,2021-06-04
Maule,7,Parral,7404,2,2021-01-04
Maule,7,Parral,7404,1,2021-01-05
Maule,7,Parral,7404,2,2021-01-07
Maule,7,Parral,7404,1,2021-01-08
Maule,7,Parral,7404,3,2021-01-11
Maule,7,Parral,7404,2,2021-01-13
Maule,7,Parral,7404,1,2021-01-14
Maule,7,Parral,7404,3,2021-01-18
Maule,7,Parral,7404,2,2021-01-21
Maule,7,Parral,7404,3,2021-01-22
Maule,7,Parral,7404,2,2021-01-25
Maule,7,Parral,7404,1,2021-01-26
Maule,7,Parral,7404,2,2021-01-29
Maule,7,Parral,7404,7,2021-02-01
Maule,7,Parral,7404,1,2021-02-02
Maule,7,Parral,7404,3,2021-02-03
Maule,7,Parral,7404,1,2021-02-04
Maule,7,Parral,7404,1,2021-02-05
Maule,7,Parral,7404,2,2021-02-08
Maule,7,Parral,7404,1,2021-02-11
Maule,7,Parral,7404,1,2021-02-12
Maule,7,Parral,7404,1,2021-02-16
Maule,7,Parral,7404,3,2021-02-18
Maule,7,Parral,7404,1,2021-02-22
Maule,7,Parral,7404,1,2021-02-23
Maule,7,Parral,7404,1,2021-02-24
Maule,7,Parral,7404,2,2021-02-26
Maule,7,Parral,7404,4,2021-03-01
Maule,7,Parral,7404,1,2021-03-02
Maule,7,Parral,7404,1,2021-03-05
Maule,7,Parral,7404,4,2021-03-08
Maule,7,Parral,7404,1,2021-03-10
Maule,7,Parral,7404,2,2021-03-11
Maule,7,Parral,7404,1,2021-03-15
Maule,7,Parral,7404,2,2021-03-17
Maule,7,Parral,7404,2,2021-03-18
Maule,7,Parral,7404,3,2021-03-19
Maule,7,Parral,7404,2,2021-03-22
Maule,7,Parral,7404,4,2021-03-23
Maule,7,Parral,7404,4,2021-03-24
Maule,7,Parral,7404,2,2021-03-25
Maule,7,Parral,7404,2,2021-03-26
Maule,7,Parral,7404,3,2021-03-29
Maule,7,Parral,7404,2,2021-03-30
Maule,7,Parral,7404,2,2021-03-31
Maule,7,Parral,7404,1,2021-04-01
Maule,7,Parral,7404,9,2021-04-05
Maule,7,Parral,7404,2,2021-04-06
Maule,7,Parral,7404,3,2021-04-08
Maule,7,Parral,7404,5,2021-04-12
Maule,7,Parral,7404,3,2021-04-13
Maule,7,Parral,7404,2,2021-04-14
Maule,7,Parral,7404,3,2021-04-16
Maule,7,Parral,7404,2,2021-04-20
Maule,7,Parral,7404,3,2021-04-21
Maule,7,Parral,7404,1,2021-04-22
Maule,7,Parral,7404,1,2021-04-23
Maule,7,Parral,7404,1,2021-04-26
Maule,7,Parral,7404,2,2021-04-27
Maule,7,Parral,7404,1,2021-04-28
Maule,7,Parral,7404,1,2021-05-03
Maule,7,Parral,7404,2,2021-05-04
Maule,7,Parral,7404,1,2021-05-05
Maule,7,Parral,7404,3,2021-05-07
Maule,7,Parral,7404,1,2021-05-10
Maule,7,Parral,7404,2,2021-05-11
Maule,7,Parral,7404,3,2021-05-14
Maule,7,Parral,7404,4,2021-05-17
Maule,7,Parral,7404,1,2021-05-18
Maule,7,Parral,7404,1,2021-05-24
Maule,7,Parral,7404,2,2021-05-25
Maule,7,Parral,7404,1,2021-05-26
Maule,7,Parral,7404,2,2021-05-28
Maule,7,Parral,7404,2,2021-05-31
Maule,7,Parral,7404,1,2021-06-01
Maule,7,Parral,7404,1,2021-06-03
Maule,7,Parral,7404,1,2021-06-04
Maule,7,Retiro,7405,1,2021-03-12
Maule,7,San Javier,7406,1,2021-01-04
Maule,7,San Javier,7406,2,2021-01-08
Maule,7,San Javier,7406,1,2021-01-12
Maule,7,San Javier,7406,1,2021-01-15
Maule,7,San Javier,7406,1,2021-01-18
Maule,7,San Javier,7406,1,2021-02-02
Maule,7,San Javier,7406,1,2021-02-03
Maule,7,San Javier,7406,1,2021-02-10
Maule,7,San Javier,7406,1,2021-02-15
Maule,7,San Javier,7406,1,2021-02-16
Maule,7,San Javier,7406,1,2021-02-19
Maule,7,San Javier,7406,1,2021-02-23
Maule,7,San Javier,7406,1,2021-02-24
Maule,7,San Javier,7406,3,2021-03-02
Maule,7,San Javier,7406,3,2021-03-03
Maule,7,San Javier,7406,2,2021-03-05
Maule,7,San Javier,7406,1,2021-03-08
Maule,7,San Javier,7406,2,2021-03-10
Maule,7,San Javier,7406,1,2021-03-16
Maule,7,San Javier,7406,1,2021-03-17
Maule,7,San Javier,7406,2,2021-03-19
Maule,7,San Javier,7406,1,2021-03-24
Maule,7,San Javier,7406,1,2021-03-25
Maule,7,San Javier,7406,3,2021-03-29
Maule,7,San Javier,7406,1,2021-03-31
Maule,7,San Javier,7406,1,2021-04-01
Maule,7,San Javier,7406,1,2021-04-05
Maule,7,San Javier,7406,2,2021-04-07
Maule,7,San Javier,7406,1,2021-04-13
Maule,7,San Javier,7406,1,2021-04-14
Maule,7,San Javier,7406,1,2021-04-15
Maule,7,San Javier,7406,1,2021-04-21
Maule,7,San Javier,7406,1,2021-04-23
Maule,7,San Javier,7406,1,2021-04-26
Maule,7,San Javier,7406,2,2021-04-30
Maule,7,San Javier,7406,1,2021-05-05
Maule,7,San Javier,7406,2,2021-05-19
Maule,7,San Javier,7406,1,2021-05-20
Maule,7,San Javier,7406,1,2021-05-24
Maule,7,San Javier,7406,1,2021-05-31
Maule,7,San Javier,7406,1,2021-06-04
Biobío,8,Concepción,8101,32,2021-01-04
Biobío,8,Concepción,8101,20,2021-01-05
Biobío,8,Concepción,8101,15,2021-01-06
Biobío,8,Concepción,8101,16,2021-01-07
Biobío,8,Concepción,8101,15,2021-01-08
Biobío,8,Concepción,8101,26,2021-01-11
Biobío,8,Concepción,8101,10,2021-01-12
Biobío,8,Concepción,8101,15,2021-01-13
Biobío,8,Concepción,8101,15,2021-01-14
Biobío,8,Concepción,8101,15,2021-01-15
Biobío,8,Concepción,8101,20,2021-01-18
Biobío,8,Concepción,8101,15,2021-01-19
Biobío,8,Concepción,8101,14,2021-01-20
Biobío,8,Concepción,8101,11,2021-01-21
Biobío,8,Concepción,8101,18,2021-01-22
Biobío,8,Concepción,8101,31,2021-01-25
Biobío,8,Concepción,8101,10,2021-01-26
Biobío,8,Concepción,8101,18,2021-01-27
Biobío,8,Concepción,8101,5,2021-01-28
Biobío,8,Concepción,8101,12,2021-01-29
Biobío,8,Concepción,8101,26,2021-02-01
Biobío,8,Concepción,8101,16,2021-02-02
Biobío,8,Concepción,8101,9,2021-02-03
Biobío,8,Concepción,8101,14,2021-02-04
Biobío,8,Concepción,8101,12,2021-02-05
Biobío,8,Concepción,8101,1,2021-02-06
Biobío,8,Concepción,8101,22,2021-02-08
Biobío,8,Concepción,8101,19,2021-02-09
Biobío,8,Concepción,8101,16,2021-02-10
Biobío,8,Concepción,8101,12,2021-02-11
Biobío,8,Concepción,8101,24,2021-02-12
Biobío,8,Concepción,8101,32,2021-02-15
Biobío,8,Concepción,8101,16,2021-02-16
Biobío,8,Concepción,8101,13,2021-02-17
Biobío,8,Concepción,8101,16,2021-02-18
Biobío,8,Concepción,8101,17,2021-02-19
Biobío,8,Concepción,8101,18,2021-02-22
Biobío,8,Concepción,8101,10,2021-02-23
Biobío,8,Concepción,8101,12,2021-02-24
Biobío,8,Concepción,8101,16,2021-02-25
Biobío,8,Concepción,8101,13,2021-02-26
Biobío,8,Concepción,8101,22,2021-03-01
Biobío,8,Concepción,8101,11,2021-03-02
Biobío,8,Concepción,8101,15,2021-03-03
Biobío,8,Concepción,8101,13,2021-03-04
Biobío,8,Concepción,8101,15,2021-03-05
Biobío,8,Concepción,8101,29,2021-03-08
Biobío,8,Concepción,8101,19,2021-03-09
Biobío,8,Concepción,8101,13,2021-03-10
Biobío,8,Concepción,8101,13,2021-03-11
Biobío,8,Concepción,8101,13,2021-03-12
Biobío,8,Concepción,8101,22,2021-03-15
Biobío,8,Concepción,8101,20,2021-03-16
Biobío,8,Concepción,8101,19,2021-03-17
Biobío,8,Concepción,8101,12,2021-03-18
Biobío,8,Concepción,8101,10,2021-03-19
Biobío,8,Concepción,8101,27,2021-03-22
Biobío,8,Concepción,8101,17,2021-03-23
Biobío,8,Concepción,8101,10,2021-03-24
Biobío,8,Concepción,8101,15,2021-03-25
Biobío,8,Concepción,8101,16,2021-03-26
Biobío,8,Concepción,8101,25,2021-03-29
Biobío,8,Concepción,8101,11,2021-03-30
Biobío,8,Concepción,8101,18,2021-03-31
Biobío,8,Concepción,8101,19,2021-04-01
Biobío,8,Concepción,8101,1,2021-04-03
Biobío,8,Concepción,8101,38,2021-04-05
Biobío,8,Concepción,8101,14,2021-04-06
Biobío,8,Concepción,8101,19,2021-04-07
Biobío,8,Concepción,8101,15,2021-04-08
Biobío,8,Concepción,8101,9,2021-04-09
Biobío,8,Concepción,8101,33,2021-04-12
Biobío,8,Concepción,8101,17,2021-04-13
Biobío,8,Concepción,8101,15,2021-04-14
Biobío,8,Concepción,8101,19,2021-04-15
Biobío,8,Concepción,8101,19,2021-04-16
Biobío,8,Concepción,8101,35,2021-04-19
Biobío,8,Concepción,8101,18,2021-04-20
Biobío,8,Concepción,8101,7,2021-04-21
Biobío,8,Concepción,8101,8,2021-04-22
Biobío,8,Concepción,8101,19,2021-04-23
Biobío,8,Concepción,8101,23,2021-04-26
Biobío,8,Concepción,8101,22,2021-04-27
Biobío,8,Concepción,8101,10,2021-04-28
Biobío,8,Concepción,8101,19,2021-04-29
Biobío,8,Concepción,8101,14,2021-04-30
Biobío,8,Concepción,8101,27,2021-05-03
Biobío,8,Concepción,8101,14,2021-05-04
Biobío,8,Concepción,8101,9,2021-05-05
Biobío,8,Concepción,8101,13,2021-05-06
Biobío,8,Concepción,8101,13,2021-05-07
Biobío,8,Concepción,8101,23,2021-05-10
Biobío,8,Concepción,8101,16,2021-05-11
Biobío,8,Concepción,8101,11,2021-05-12
Biobío,8,Concepción,8101,12,2021-05-13
Biobío,8,Concepción,8101,10,2021-05-14
Biobío,8,Concepción,8101,21,2021-05-17
Biobío,8,Concepción,8101,15,2021-05-18
Biobío,8,Concepción,8101,11,2021-05-19
Biobío,8,Concepción,8101,12,2021-05-20
Biobío,8,Concepción,8101,45,2021-05-24
Biobío,8,Concepción,8101,26,2021-05-25
Biobío,8,Concepción,8101,13,2021-05-26
Biobío,8,Concepción,8101,10,2021-05-27
Biobío,8,Concepción,8101,19,2021-05-28
Biobío,8,Concepción,8101,26,2021-05-31
Biobío,8,Concepción,8101,22,2021-06-01
Biobío,8,Concepción,8101,16,2021-06-02
Biobío,8,Concepción,8101,15,2021-06-03
Biobío,8,Concepción,8101,11,2021-06-04
Biobío,8,Coronel,8102,8,2021-01-04
Biobío,8,Coronel,8102,5,2021-01-05
Biobío,8,Coronel,8102,2,2021-01-06
Biobío,8,Coronel,8102,3,2021-01-07
Biobío,8,Coronel,8102,10,2021-01-11
Biobío,8,Coronel,8102,2,2021-01-13
Biobío,8,Coronel,8102,2,2021-01-14
Biobío,8,Coronel,8102,1,2021-01-15
Biobío,8,Coronel,8102,4,2021-01-18
Biobío,8,Coronel,8102,3,2021-01-19
Biobío,8,Coronel,8102,3,2021-01-22
Biobío,8,Coronel,8102,3,2021-01-25
Biobío,8,Coronel,8102,2,2021-01-27
Biobío,8,Coronel,8102,2,2021-01-28
Biobío,8,Coronel,8102,2,2021-01-29
Biobío,8,Coronel,8102,4,2021-02-01
Biobío,8,Coronel,8102,4,2021-02-02
Biobío,8,Coronel,8102,3,2021-02-03
Biobío,8,Coronel,8102,7,2021-02-04
Biobío,8,Coronel,8102,3,2021-02-08
Biobío,8,Coronel,8102,3,2021-02-09
Biobío,8,Coronel,8102,1,2021-02-10
Biobío,8,Coronel,8102,3,2021-02-11
Biobío,8,Coronel,8102,5,2021-02-15
Biobío,8,Coronel,8102,3,2021-02-17
Biobío,8,Coronel,8102,3,2021-02-22
Biobío,8,Coronel,8102,2,2021-02-23
